t_alarm_sec,lat,lng,dt_to_launch,dt_to_completion,dt_to_poa,base,dist
2018-01-07T02:26:44Z,50.514476,10.683558999999999,89,3109,725,1,0.06799971365381033
2018-01-07T02:50:57Z,50.54801,10.530142999999999,112,5032,1734,1,0.22503790913755015
2018-01-07T03:05:48Z,50.481709,10.742474,292,1577,483,1,0.019778810808537665
2018-01-07T06:13:18Z,50.520718,10.576428,93,7020,1439,1,0.1748041038076627
2018-01-07T06:59:47Z,50.540724,10.583381,256,3905,669,1,0.17152357079130562
2018-01-07T07:18:59Z,50.31608,10.891235,79,1136,193,3,0.018313700472599215
2018-01-07T07:54:29Z,50.382071,10.742004999999999,241,8162,1265,1,0.11819969994039418
2018-01-07T08:14:53Z,50.49889,10.709318,138,3209,574,1,0.04069714024351122
2018-01-07T08:28:27Z,50.346235,11.151761,95,3980,1292,2,0.16100334265474112
2018-01-07T10:06:50Z,50.348922,11.105276,13,971,557,2,0.11701281237539615
2018-01-07T10:27:32Z,50.308079,10.93848,127,3000,417,3,0.03931896032450532
2018-01-07T10:51:18Z,50.481992,10.703337000000001,22,3794,776,1,0.05001723336011251
2018-01-07T10:55:49Z,50.457939,10.938192,148,3122,1083,2,0.08471810069282973
2018-01-07T11:16:00Z,50.474867,10.76681,173,2951,269,1,0.030236464558539594
2018-01-07T11:26:21Z,50.509837,10.623028999999999,132,3480,528,1,0.12735148766308235
2018-01-07T11:55:44Z,50.548674,10.538319000000001,85,1956,1225,1,0.2172049816118389
2018-01-07T12:06:59Z,50.495127,10.639649,60,5997,590,1,0.11045854122701403
2018-01-07T12:15:12Z,50.296846,10.942921,198,5499,622,3,0.04303672800062695
2018-01-07T12:24:57Z,50.509945,10.656604999999999,153,11080,1030,1,0.09392299532063607
2018-01-07T12:36:10Z,50.42251,10.747942,64,4474,779,1,0.0775173236380075
2018-01-07T12:37:00Z,50.510668,10.702347,90,5849,330,1,0.048832516144471726
2018-01-07T12:48:51Z,50.444368,10.798397,67,5726,456,1,0.0737372974348821
2018-01-07T13:21:09Z,50.515146,10.682701,93,2926,660,1,0.06898229277865496
2018-01-07T13:33:30Z,50.480742,10.807159,524,4053,813,1,0.060316016488160686
2018-01-07T13:39:11Z,50.510179,10.629259000000001,118,1854,887,1,0.1211693076731882
2018-01-07T14:09:45Z,50.315808,10.936561000000001,159,5224,956,3,0.03983214261121347
2018-01-07T14:22:23Z,50.288007,10.949373,162,505,640,3,0.05080871163491402
2018-01-07T15:20:01Z,50.456209,10.441397,24,5407,2042,1,0.3116945031437028
2018-01-07T15:41:37Z,50.546618,10.625801,69,2403,644,1,0.13265982634166387
2018-01-07T16:37:46Z,50.323425,10.907065,472,611,126,3,0.024467219907462572
2018-01-07T16:38:27Z,50.310146,10.935441,146,2334,576,3,0.03686469580778006
2018-01-07T17:03:33Z,50.294317,10.937603,219,3757,336,3,0.03803001575071846
2018-01-07T17:22:05Z,50.487766,10.719270999999999,12,4780,161,1,0.033074797006180406
2018-01-07T17:24:00Z,50.473567,10.760732,145,3371,381,1,0.028528570118389628
2018-01-07T17:54:36Z,50.279068,10.924737,270,1386,416,3,0.03240474954385213
2018-01-07T19:17:59Z,50.51643,10.702846000000001,98,13764,473,1,0.04993440313050612
2018-01-07T19:18:39Z,50.517601,10.572665,0,4200,1920,1,0.17820633385488782
2018-01-07T19:18:39Z,50.535376,10.717036,222,4860,192,1,0.048353765851275154
2018-01-07T19:35:52Z,50.503463000000004,10.550571,218,4278,1356,1,0.19945906449695422
2018-01-07T19:43:52Z,50.308209,11.051454,360,3060,910,2,0.10522880687815518
2018-01-07T19:49:38Z,50.496709,10.629214000000001,9,3839,615,1,0.12083082585582094
2018-01-07T20:16:31Z,50.418577,11.164225,91,6118,1574,2,0.16527236778723792
2018-01-07T20:44:08Z,50.388539,11.076306,118,2994,1257,2,0.07716190871796803
2018-01-07T20:45:19Z,50.413673,11.171998,119,352,1075,2,0.17254061241632426
2018-01-07T20:51:47Z,50.469434,10.591858,66,9900,1472,1,0.16106884403881452
2018-01-07T22:28:59Z,50.535749,10.576104,161,2770,772,1,0.1775325598784626
2018-01-07T23:36:35Z,50.555246,10.539559,5,3707,1120,1,0.21757190764664314
2018-01-07T23:54:31Z,50.395879,11.061138,177,3200,474,2,0.06127673037132403
2018-01-08T00:05:46Z,50.325088,10.930900000000001,159,3072,1031,3,0.039802232902190794
2018-01-08T00:10:31Z,50.524679,10.5729,95,4537,783,1,0.17881124976074556
2018-01-08T00:53:03Z,50.297786,10.959969000000001,257,4021,966,3,0.060009855498909935
2018-01-08T01:25:01Z,50.439581,10.467231,70,4468,1420,1,0.28915179909867483
2018-01-08T02:27:14Z,50.481717,10.723241999999999,82,5894,268,1,0.032407694348718034
2018-01-08T03:30:40Z,50.553667,10.52958,300,5181,1235,1,0.22685925876851495
2018-01-08T04:32:45Z,50.362826,11.037222,25,1232,378,2,0.05260592704249217
2018-01-08T05:11:37Z,50.38854,11.12266,9,4560,657,2,0.12319418492769833
2018-01-08T05:35:00Z,50.419828,10.478423,120,2207,2107,1,0.28316358613529374
2018-01-08T07:20:59Z,50.389361,11.040211,1,3576,1004,2,0.041594625157583706
2018-01-08T07:24:53Z,50.488507,10.58564,75,2121,806,1,0.16476133845353444
2018-01-08T07:49:00Z,50.51126,10.551973,92,4074,900,1,0.19834686871488516
2018-01-08T08:18:17Z,50.43767,10.586459999999999,7,3372,1647,1,0.1750153150441433
2018-01-08T08:41:42Z,50.289411,10.936838999999999,128,1598,325,3,0.03833065146850261
2018-01-08T08:44:30Z,50.359049,11.087463,120,3600,1440,2,0.09657515607028504
2018-01-08T09:02:14Z,50.519131,10.682615,0,2804,416,1,0.07004807910285644
2018-01-08T09:03:04Z,50.466251,10.589834,186,600,1209,1,0.16368305519203905
2018-01-08T10:14:21Z,50.521827,10.621713,3,5083,1913,1,0.13013059708615857
2018-01-08T10:27:53Z,50.512534,10.754764,209,4344,650,1,0.013408834848712792
2018-01-08T10:56:59Z,50.49186,10.712685,24,2628,185,1,0.038192523155716265
2018-01-08T11:05:59Z,50.406316,11.166118,60,2668,636,2,0.1662380274786737
2018-01-08T11:50:02Z,50.307825,10.925331,341,2758,351,3,0.026512076229523014
2018-01-08T12:11:13Z,50.368932,11.073031,139,5203,743,2,0.07936464946687471
2018-01-08T12:14:58Z,50.462003,10.815123,74,4050,742,1,0.0753974610845734
2018-01-08T12:25:54Z,50.493354,10.592866,60,6060,1366,1,0.1572744838554551
2018-01-08T12:39:43Z,50.507216,10.541694,11,2998,1346,1,0.20843094849853785
2018-01-08T12:58:44Z,50.309845,10.913319000000001,215,2897,1148,3,0.01656260202987855
2018-01-08T13:15:34Z,50.513848,10.65183,2,5129,1028,1,0.09914189832759918
2018-01-08T13:27:00Z,50.503475,10.532601,180,4898,1048,1,0.2174267711805521
2018-01-08T13:47:59Z,50.511834,10.653880000000001,104,3056,405,1,0.09684574309694688
2018-01-08T13:48:00Z,50.493022,10.625937,60,2210,709,1,0.12425908599776457
2018-01-08T13:49:31Z,50.314654,10.922093,222,8504,196,3,0.026511136622182033
2018-01-08T13:57:20Z,50.310437,11.048297,12,2689,887,2,0.10175525135342978
2018-01-08T14:46:10Z,50.515093,10.704538,95,4881,819,1,0.04790190072429337
2018-01-08T14:49:31Z,50.404954,11.04348,95,2492,766,2,0.04376131300589636
2018-01-08T14:50:35Z,50.372037,10.734433,862,4740,572,1,0.12890640347942503
2018-01-08T15:07:59Z,50.363594,11.107812,15,5455,803,2,0.11379290039365275
2018-01-08T16:04:44Z,50.540945,10.582281,91,6060,1057,1,0.1726445944302921
2018-01-08T16:12:51Z,50.485977,10.552697,60,4271,834,1,0.19780070358317728
2018-01-08T16:22:32Z,50.486936,10.742549,10,8760,258,1,0.015039464651376188
2018-01-08T16:36:33Z,50.52558,10.834814,112,7377,705,1,0.08858753296034294
2018-01-08T17:03:09Z,50.515414,10.550705,60,4217,1296,1,0.19989019090740728
2018-01-08T18:04:41Z,50.367864,11.209839,86,4866,1130,2,0.21228548800377361
2018-01-08T18:41:59Z,50.469089,10.810314,47,12360,1712,1,0.06777365651195306
2018-01-08T18:44:05Z,50.460339,10.589338,88,5614,2062,1,0.16548496356164896
2018-01-08T19:26:57Z,50.511086,10.771695000000001,88,4440,734,1,0.024363341745335814
2018-01-08T20:26:59Z,50.322418,10.897535999999999,258,2640,302,3,0.02255300467787141
2018-01-08T21:05:05Z,50.527196000000004,10.669972999999999,60,5883,683,1,0.08452185010398425
2018-01-09T00:17:31Z,50.297129,10.87992,382,1348,205,3,0.020284206688948866
2018-01-09T00:52:37Z,50.297504000000004,11.092594,13,4768,780,2,0.13812703881571847
2018-01-09T01:10:59Z,50.334573,11.110498,2,3069,1062,2,0.1284153430591528
2018-01-09T03:42:13Z,50.562035,10.528986,60,4825,940,1,0.22955506838447354
2018-01-09T06:50:28Z,50.54641,10.554713,65,2616,781,1,0.20072593372307504
2018-01-09T07:49:46Z,50.372918,11.065331,83,2404,346,2,0.07072180911854606
2018-01-09T07:50:12Z,50.493976,10.704494,69,6348,811,1,0.045902991318648514
2018-01-09T09:30:07Z,50.344224,11.162338,122,3647,817,2,0.17165252232344333
2018-01-09T09:41:50Z,50.356466,11.040725,54,1965,566,2,0.05961320978608771
2018-01-09T09:50:57Z,50.40002,11.163171,59,3581,1074,2,0.16317100122570816
2018-01-09T09:51:54Z,50.521349,10.621254,25,5037,739,1,0.13050407011660564
2018-01-09T10:20:16Z,50.462175,10.589683,307,4072,672,1,0.16471876369739902
2018-01-09T10:53:00Z,50.330158,11.121758,120,2616,614,2,0.14036707423039113
2018-01-09T10:59:44Z,50.542637,10.575476,92,2497,782,1,0.1796567291948729
2018-01-09T10:59:57Z,50.290797,11.032954,207,5122,687,2,0.11406691599670866
2018-01-09T11:10:14Z,50.41315,10.790624000000001,155,5349,652,1,0.09588134268980487
2018-01-09T11:20:00Z,50.313667,10.932177,273,2704,286,3,0.034959207914368975
2018-01-09T11:55:14Z,50.31101,10.942699000000001,246,6082,771,3,0.04409563131422649
2018-01-09T12:12:25Z,50.542263,10.545598,177,6024,999,1,0.208725510594656
2018-01-09T12:54:18Z,50.369271,11.083675,626,3200,589,2,0.08913908831707879
2018-01-09T13:00:33Z,50.373713,11.205541,68,2001,962,2,0.2072151274641885
2018-01-09T13:17:42Z,50.332745,11.160311,14,2820,959,2,0.17384720804775516
2018-01-09T13:58:00Z,50.455741,10.852343000000001,118,3770,683,1,0.11150313327436118
2018-01-09T14:38:00Z,50.368258,11.086154,120,696,1100,2,0.09181539239147306
2018-01-09T14:43:00Z,50.51278,10.616182,23,2245,570,1,0.13442687798204614
2018-01-09T15:29:43Z,50.419137,10.756518,130,3455,394,1,0.08112526790710849
2018-01-09T16:28:11Z,50.502696,10.520785,87,4080,1066,1,0.22923085446989894
2018-01-09T16:31:02Z,50.517158,10.699888,0,3120,416,1,0.052968004568797064
2018-01-09T16:47:00Z,50.515115,10.515771,116,9240,1988,1,0.23471618535158506
2018-01-09T17:07:16Z,50.39745,11.056174,132,6860,600,2,0.05623184841351066
2018-01-09T17:14:21Z,50.314352,10.973776,265,3060,1188,3,0.07515901862052313
2018-01-09T17:16:04Z,50.450615,11.006227,71,5132,948,2,0.05099660531839412
2018-01-09T17:48:08Z,50.302923,11.045109,141,1095,608,2,0.10704562489891757
2018-01-09T18:26:08Z,50.538437,10.573547999999999,60,3620,984,1,0.18058989803696263
2018-01-09T18:39:34Z,50.41771,10.476981,116,4895,1714,1,0.2851508696479811
2018-01-09T18:51:08Z,50.504461,10.621563,112,4648,913,1,0.12851444856513206
2018-01-09T19:24:51Z,50.536241,10.576312999999999,515,3305,1074,1,0.17742768681916624
2018-01-09T19:57:10Z,50.312261,10.90612,192,3325,399,3,0.013703522211462532
2018-01-09T20:15:42Z,50.516962,10.723827,98,3244,514,1,0.031188705856447178
2018-01-09T20:18:12Z,50.306862,10.865465,161,2349,273,3,0.035210130204247625
2018-01-09T20:42:24Z,50.361292,11.033265,108,3372,306,2,0.05103792206781137
2018-01-09T20:46:43Z,50.401666,11.166222,39,4227,750,2,0.16623034873331588
2018-01-09T20:50:15Z,50.424635,10.762696,12,2069,1265,1,0.0764269039082422
2018-01-09T20:59:37Z,50.42628,11.159431,177,2235,974,2,0.1615824314738452
2018-01-09T21:50:23Z,50.469068,10.596631,74,5075,747,1,0.15645714680064918
2018-01-09T22:26:57Z,50.457843,10.584558999999999,121,3132,1145,1,0.17072766949150533
2018-01-09T22:30:48Z,50.42469,11.134512,120,4560,854,2,0.1367591833991422
2018-01-09T23:12:52Z,50.538556,10.657639,42,11258,494,1,0.10008556068184887
2018-01-09T23:28:07Z,50.51172,10.72461,164,2853,656,1,0.02796445064720414
2018-01-10T00:17:16Z,50.508942,10.525235,100,2995,1059,1,0.22494280292776608
2018-01-10T00:31:09Z,50.327271,11.117985,114,2460,1026,2,0.13860002765511673
2018-01-10T01:08:46Z,50.368456,11.21904,124,2789,1481,2,0.2212996736012045
2018-01-10T01:34:10Z,50.305014,11.048658,339,3086,986,2,0.10672366729081097
2018-01-10T02:08:27Z,50.539834,10.574615,180,1709,721,1,0.1798517327717474
2018-01-10T02:49:33Z,50.285101,10.904505,294,1793,603,3,0.015565192771051475
2018-01-10T03:26:05Z,50.464362,10.757529,160,6706,278,1,0.036424619215578734
2018-01-10T03:33:37Z,50.366208,11.204841,160,2649,2382,2,0.20760957238287425
2018-01-10T05:41:17Z,50.506551,10.726564,81,3796,992,1,0.024334372747207476
2018-01-10T07:03:19Z,50.311937,10.890909,158,5388,275,3,0.015004607625661909
2018-01-10T07:50:59Z,50.487741,10.547274999999999,114,5288,877,1,0.20309531926167176
2018-01-10T07:58:44Z,50.452013,10.770681,153,3262,451,1,0.052253764744752164
2018-01-10T09:01:59Z,50.325511,10.894715999999999,280,945,232,3,0.0260524812062133
2018-01-10T09:05:56Z,50.455958,10.434847999999999,21,3643,2515,1,0.3182145202029608
2018-01-10T09:27:00Z,50.392925,11.066765,75,2993,1435,2,0.06713881775843264
2018-01-10T09:50:48Z,50.392789,11.064402,76,9000,355,2,0.06480444525647833
2018-01-10T10:01:16Z,50.407581,11.003744,0,3089,126,2,0.008455122530160201
2018-01-10T10:08:08Z,50.545146,10.578998,87,2989,1752,1,0.17686109046367465
2018-01-10T10:35:26Z,50.249345,11.041002,212,3684,1028,3,0.14982487453356996
2018-01-10T10:37:00Z,50.302606,10.931332000000001,267,3918,861,3,0.031440188612666606
2018-01-10T10:58:16Z,50.39779,11.175247,180,3297,929,2,0.17526093434933013
2018-01-10T11:16:03Z,50.447117,10.548065000000001,134,5882,1657,1,0.2087447146971623
2018-01-10T11:24:47Z,50.270596,10.94368,132,4380,244,3,0.05265489166259852
2018-01-10T11:25:28Z,50.353771,11.078906,198,424,1084,2,0.09145095558275859
2018-01-10T11:27:09Z,50.527172,10.645794,107,1683,887,1,0.1076903339209231
2018-01-10T11:30:45Z,50.383037,11.050102,202,2121,367,2,0.05289568765977026
2018-01-10T12:19:59Z,50.47199,10.758289999999999,79,2807,616,1,0.02921102873916091
2018-01-10T12:21:49Z,50.358029,11.114803,106,2987,670,2,0.12223458450863965
2018-01-10T12:51:09Z,50.415516,11.160094,66,3036,1494,2,0.16084413291133814
2018-01-10T13:43:42Z,50.428022,10.501401000000001,119,8545,1252,1,0.25880938021060895
2018-01-10T14:01:15Z,50.554665,10.542721,112,5059,1343,1,0.21436614953392222
2018-01-10T14:30:38Z,50.404707,10.516819,213,2580,1754,1,0.25190104130392094
2018-01-10T14:49:13Z,50.260793,10.928006,482,4500,1234,3,0.048182205065768646
2018-01-10T14:55:00Z,50.470436,10.602236000000001,68,5533,739,1,0.15069250078222088
2018-01-10T14:57:09Z,50.310924,10.931744,282,4428,449,3,0.033571048717608555
2018-01-10T16:10:59Z,50.426603,10.698716000000001,30,4441,467,1,0.08953864118356883
2018-01-10T16:12:26Z,50.331062,11.148598,0,2836,1494,2,0.16381029713665543
2018-01-10T16:12:26Z,50.285041,11.006452,160,3832,1400,3,0.10749790688659819
2018-01-10T16:46:00Z,50.532225,10.506006,169,4812,1228,1,0.2461128250640347
2018-01-10T17:30:07Z,50.470384,10.877012,240,3579,635,1,0.13041915350131658
2018-01-10T18:10:06Z,50.516127,10.654937,61,5382,622,1,0.0964212326098347
2018-01-10T18:10:21Z,50.300811,10.943117,224,3833,296,3,0.043124626491136756
2018-01-10T18:34:10Z,50.287442,10.943888000000001,279,4869,349,3,0.04564931443077797
2018-01-10T19:18:59Z,50.549736,10.549215,285,4517,931,1,0.20685329564935676
2018-01-10T20:04:58Z,50.501766,10.552608,5,3420,1379,1,0.19739989974668243
2018-01-10T20:13:57Z,50.544237,10.577084,101,3779,1195,1,0.17848488794573192
2018-01-10T20:21:03Z,50.370114,11.140228,0,4136,1170,2,0.14337735169823715
2018-01-10T22:05:02Z,50.519862,10.660725,89,4425,601,1,0.09145777533375854
2018-01-10T22:07:23Z,50.501764,10.598018,82,5040,1606,1,0.15199223670964282
2018-01-10T22:07:51Z,50.460552,10.583997,83,3689,980,1,0.17062573285703414
2018-01-10T22:28:42Z,50.455196,10.728169000000001,180,4457,437,1,0.049839652657295626
2018-01-10T22:50:59Z,50.541683,10.525780000000001,80,3304,1432,1,0.2280615725829309
2018-01-10T22:59:27Z,50.381516,11.072939,108,4943,395,2,0.0752446408523558
2018-01-10T23:39:15Z,50.401666,11.166222,182,1993,919,2,0.16623034873331588
2018-01-11T01:44:10Z,50.317553,11.028944,113,2438,797,2,0.08737999167429734
2018-01-11T02:34:10Z,50.446363,10.606672,133,6207,843,1,0.15303543169148873
2018-01-11T02:56:55Z,50.553595,10.531841,19,5880,984,1,0.2246458842400638
2018-01-11T07:28:33Z,50.511097,10.536164,190,3430,1257,1,0.21412374530864212
2018-01-11T08:15:59Z,50.504476,10.730876,82,3719,336,1,0.019640823607984467
2018-01-11T08:16:33Z,50.416899,10.671564,87,2722,786,1,0.11427152881186048
2018-01-11T08:50:00Z,50.272623,11.062353,66,2803,1681,2,0.1418195922219454
2018-01-11T09:01:40Z,50.452618,11.005111,134,2368,434,2,0.05286564333288924
2018-01-11T09:04:09Z,50.3658,11.038386,103,3154,505,2,0.05141133139688009
2018-01-11T09:22:36Z,50.523724,10.66569,12,2514,399,1,0.0875842695693703
2018-01-11T09:32:37Z,50.473369,10.582021000000001,108,7427,818,1,0.17007690790345337
2018-01-11T09:39:10Z,50.534217,10.575074,87,2427,1310,1,0.17824115283794484
2018-01-11T09:46:36Z,50.254759,10.963457,141,1869,1269,3,0.07793291300855949
2018-01-11T10:10:35Z,50.475384,10.566028,71,5149,1088,1,0.18561154123599197
2018-01-11T10:36:06Z,50.30828,10.924501,206,4690,558,3,0.025862277567918392
2018-01-11T11:05:24Z,50.30326,10.878718,286,5073,724,3,0.0215302374348282
2018-01-11T11:18:00Z,50.501923,10.701996000000001,9,4800,944,1,0.04804250144403265
2018-01-11T11:19:51Z,50.374609,11.212655,59,7922,925,2,0.21416547785766005
2018-01-11T11:55:00Z,50.408291,11.173,153,2799,1731,2,0.17319855854192323
2018-01-11T12:12:42Z,50.438781,10.688474,85,5524,1402,1,0.08679409333013526
2018-01-11T12:13:46Z,50.524819,10.57237,102,5222,1286,1,0.17935551193370183
2018-01-11T12:20:59Z,50.394985,11.066342,0,3127,504,2,0.06653127977876329
2018-01-11T12:54:46Z,50.493878,10.85659,63,2879,431,1,0.10676566388123153
2018-01-11T12:55:09Z,50.535847,10.588674000000001,120,2772,688,1,0.16526065982259494
2018-01-11T14:19:23Z,50.410084,10.723825,112,5539,521,1,0.09364837254859495
2018-01-11T14:34:18Z,50.510729,10.682372,140,3442,343,1,0.06847377472434125
2018-01-11T15:20:52Z,50.286468,11.019696,28,3502,1246,2,0.11522780671348314
2018-01-11T15:44:00Z,50.289155,10.945444,104,3520,361,3,0.04672013656872058
2018-01-11T15:47:31Z,50.410964,10.806633999999999,49,4159,788,1,0.10552165300069889
2018-01-11T17:59:35Z,50.414159,10.903025,129,2460,682,2,0.09800320354968033
2018-01-11T18:17:28Z,50.315631,10.911885999999999,293,4277,466,3,0.019636831643627305
2018-01-11T18:24:22Z,50.510179,10.629259000000001,83,6060,1287,1,0.1211693076731882
2018-01-11T19:21:33Z,50.280722,10.947251,359,2820,252,3,0.05103232588271798
2018-01-11T20:01:37Z,50.495068,10.582411,952,4188,1679,1,0.1676615565506888
2018-01-11T20:33:36Z,50.302851,11.041072,123,5367,981,2,0.10547434467679954
2018-01-11T21:52:17Z,50.4633,10.771649,60,2100,874,1,0.04260949660580658
2018-01-11T21:59:59Z,50.415845,10.832654999999999,4,4200,959,1,0.11795725094287457
2018-01-11T22:25:40Z,50.316463,10.970927,296,3599,510,3,0.07281256552271699
2018-01-11T22:40:16Z,50.467223,10.848124,120,4372,1509,1,0.10345361813392635
2018-01-11T23:02:23Z,50.415588,11.172542,120,3985,741,2,0.17324470412685067
2018-01-11T23:05:30Z,50.517137,10.574332,36,2115,1048,1,0.1765019064854539
2018-01-11T23:37:58Z,50.39686,11.051026,965,2915,510,2,0.051122522199125074
2018-01-12T00:40:28Z,50.539178,10.57168,124,4031,1485,1,0.18257310339696742
2018-01-12T01:44:07Z,50.326185,10.90141,148,5768,620,3,0.02622293509507038
2018-01-12T04:27:20Z,50.301698,10.881187,183,6921,406,3,0.018889472544250836
2018-01-12T04:44:45Z,50.55496,10.628378,0,3919,602,1,0.1334635249197331
2018-01-12T05:41:58Z,50.378431,11.209241,127,1124,976,2,0.21034975122875751
2018-01-12T06:07:29Z,50.474674,10.718968,95,3862,998,1,0.040054853638478945
2018-01-12T06:38:39Z,50.491052,10.633101,0,5017,1019,1,0.11724096086692552
2018-01-12T06:59:56Z,50.417135,10.79155,22,5880,493,1,0.09269849365011155
2018-01-12T07:23:59Z,50.467782,10.814015999999999,71,5053,578,1,0.07166622482034238
2018-01-12T07:40:59Z,50.510724,10.702083,0,5957,337,1,0.04910237331331419
2018-01-12T07:57:00Z,50.478376,10.587755,14,3660,790,1,0.16367967925494067
2018-01-12T07:59:51Z,50.392898,11.070215,0,2305,780,2,0.07057325718003839
2018-01-12T08:17:00Z,50.450207,10.767733,52,2564,869,1,0.052856429485920634
2018-01-12T08:31:16Z,50.452802,10.79439,192,7280,519,1,0.06479292634231107
2018-01-12T08:45:18Z,50.441503,10.587542,24,4351,1522,1,0.1726687602694842
2018-01-12T08:55:50Z,50.266166,10.961024,337,6137,265,3,0.06977584203719714
2018-01-12T08:57:21Z,50.498402,10.585118999999999,91,799,1044,1,0.16488874359700964
2018-01-12T09:00:41Z,50.245262,10.953491,257,1328,603,3,0.07653453942502017
2018-01-12T10:03:05Z,50.506479,10.549047999999999,96,6000,1375,1,0.20105641930811446
2018-01-12T10:15:46Z,50.324369,10.930292999999999,260,3352,664,3,0.03887819453112397
2018-01-12T10:16:57Z,50.438665,10.894492,171,4050,938,2,0.11236957012020743
2018-01-12T10:34:54Z,50.447111,10.754821,84,7116,432,1,0.05310827018459593
2018-01-12T10:45:14Z,50.563479,10.626565,50,4935,741,1,0.13880123438212022
